Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,20_day_std,Upper_Band,Lower_Band,RSI
9/18/2020,74.41500092,74.76000214,71.58100128,72.55449677,72.37528992,63056000,114.7549999,116.9151778,4.756453478,124.2679069,105.242093,63.10226109
9/21/2020,71.58100128,72.00299835,70.13400269,71.50700378,71.3303833,56908000,115.3639999,117.1156367,4.46022444,124.2844488,106.4435511,56.51057495
9/22/2020,72.51599884,73.19850159,71.47499847,72.99099731,72.81070709,33950000,115.659,117.0074812,4.283977261,124.2269545,107.0910455,52.83359256
9/23/2020,72.60449982,72.65399933,70.13400269,70.46949768,70.29543304,37726000,115.9440002,117.0553403,4.203279726,124.3505597,107.5374408,52.56333534
9/24/2020,70.13400269,71.89949799,70.10749817,71.14299774,70.9672699,34552000,116.4315002,117.0376891,3.65574582,123.7429919,109.1200086,50.12187967
9/25/2020,71.25250244,72.29699707,70.38400269,71.95300293,71.77527618,30326000,116.8080002,116.9150521,3.113009669,123.0340195,110.5819808,54.52436664
9/28/2020,73.59950256,73.64949799,72.31400299,72.93299866,72.75285339,30784000,116.9460003,116.7364758,2.959088576,122.8641774,111.0278231,47.33576824
9/29/2020,73.19550323,73.59999847,72.69999695,73.3010025,73.11994934,31816000,116.9505005,116.5758593,2.955976093,122.8624527,111.0385483,53.92604656
9/30/2020,73.04699707,74.30999756,72.78800201,73.27999878,73.09899902,40924000,117.0760006,116.5781583,2.880455562,122.8369117,111.3150895,53.20674335
10/1/2020,74.18299866,74.75350189,73.83999634,74.39499664,74.21123505,32884000,116.8455006,116.0659524,3.158159945,123.1618205,110.5291807,43.49775171
10/2/2020,72.98149872,73.95149994,72.36750031,72.77999878,72.60022736,31222000,116.7720005,115.9949093,3.176571622,123.1251437,110.4188573,47.34811783
10/5/2020,73.13249969,74.23500061,73.00450134,74.14150238,73.95836639,21602000,116.5640007,115.3153942,3.549488244,123.6629772,109.4650242,24.22030973
10/6/2020,73.77500153,74.22599792,72.25050354,72.5510025,72.37179565,26096000,116.1775005,114.692023,3.954565813,124.0866322,108.2683689,27.10731861
10/7/2020,72.96549988,73.44850159,71.66149902,72.95700073,72.77679443,36108000,116.0415005,114.2870687,4.107611044,124.2567226,107.8262784,31.14697243
10/8/2020,73.27249908,74.40149689,73.27249908,74.17150116,73.98829651,26076000,116.0350002,114.3502047,4.109315198,124.2536306,107.8163698,41.14935161
10/9/2020,74.64299774,75.59249878,74.34999847,75.52249908,75.33595276,32966000,116.2380001,114.7958994,4.153974451,124.545949,107.9300512,50.0143174
10/12/2020,76.90000153,79.42099762,76.46499634,78.22949982,78.03627014,55344000,116.3240002,115.1667663,4.187595344,124.6991909,107.9488095,54.20415576
10/13/2020,78.85050201,79.25800323,77.9315033,78.35350037,78.15995789,39072000,115.9200001,115.2765981,3.732482151,123.3849644,108.4550358,48.20078292
10/14/2020,78.73000336,79.19249725,77.29499817,78.17199707,77.97891235,33174000,115.6635002,115.3426365,3.528465525,122.7204313,108.6065692,48.62720966
10/15/2020,77.22499847,78.56999969,77.0565033,77.77349854,77.58139038,31210000,115.5785,115.7376233,3.406701344,122.3919027,108.7650973,55.3155171
10/16/2020,78.09149933,78.88549805,77.88300323,78.38500214,78.19139099,34194000,115.5035,116.0683257,3.302707578,122.1089151,108.8980848,55.99999737
10/19/2020,78.79650116,79.19650269,76.14600372,76.49749756,76.30854797,29734000,115.5155003,116.3722949,3.316564084,122.1486284,108.8823721,56.05058777
10/20/2020,76.15550232,78.69200134,76.02500153,77.55400085,77.36243439,41670000,115.7315002,116.7463624,3.484816186,122.7011326,108.7618679,55.39673846
10/21/2020,78.49250031,80.75700378,78.35700226,79.29949951,79.10362244,60322000,115.8255001,116.9981373,3.559862214,122.9452245,108.7057757,63.74622372
10/22/2020,79.25,80.67099762,78.87400055,80.33300018,80.13457489,30512000,115.8834999,117.0964098,3.58712104,123.057742,108.7092578,55.01294569
10/23/2020,80.75250244,81.70600128,80.59549713,81.64900208,81.44732666,30548000,116.0279999,117.2434184,3.639289781,123.3065794,108.7494203,73.08780717
10/26/2020,80.75,81.47899628,78.38899994,79.21450043,79.01883698,35826000,116.1429996,117.2526163,3.642764031,123.4285277,108.8574716,69.13800136
10/27/2020,79.44650269,80.09999847,78.84950256,79.94400024,79.74653625,25902000,116.0829994,116.9285574,3.67148384,123.4259671,108.7400317,57.04253648
10/28/2020,77.50050354,77.69049835,75.4240036,75.54000092,75.35341644,45174000,116.0114994,116.7610756,3.674808383,123.3611162,108.6618826,50.52331393
10/29/2020,75.85099792,79.43699646,75.82749939,77.84400177,77.65172577,55406000,116.2529995,116.6914492,3.496339867,123.2456792,109.2603198,41.57303515
10/30/2020,83.37200165,84.06600189,80.07849884,80.80549622,80.605896,99878000,116.3164993,116.681787,3.49003009,123.2965595,109.3364391,44.1731254
11/2/2020,81.17700195,82.91200256,80.71199799,81.21600342,81.01539612,44228000,116.8259995,116.9073314,3.061705343,122.9494101,110.7025888,57.53727806
11/3/2020,81.53800201,82.94999695,80.60549927,82.28299713,82.07975769,31432000,117.5234997,117.460919,2.697139779,122.9177792,112.1292201,65.74894424
11/4/2020,85.27899933,88.50150299,85.15000153,87.29250336,87.07688904,71342000,118.1554996,117.9960698,2.416249819,122.9879993,113.323,59.82485394
11/5/2020,88.52249908,89.59100342,87.05149841,88.125,87.90732574,39758000,118.5549999,118.4669205,2.516798411,123.5885967,113.5214031,60.28681959
11/6/2020,87.56700134,88.42500305,86.83399963,87.9865036,87.76917267,28622000,118.716,118.8272138,2.648338027,124.012676,113.4193239,57.96482677
11/9/2020,89.7990036,90.84449768,87.87750244,88.07099915,87.85345459,53440000,118.9689999,119.2960506,2.877503426,124.7240067,113.213993,58.97034575
11/10/2020,86.4885025,87.96900177,85.80599976,86.88600159,86.67138672,43022000,119.3719997,119.780236,3.046430233,125.4648602,113.2791393,63.1662181
11/11/2020,87.41999817,88.14499664,87.15299988,87.3615036,87.14572144,31838000,119.6624996,119.9706896,2.981266669,125.625033,113.6999663,59.28677451
11/12/2020,87.09999847,88.24900055,86.89849854,87.14099884,86.92575836,26474000,119.8499996,120.2820523,3.085933109,126.0218658,113.6781334,60.93155483
11/13/2020,87.40000153,88.85649872,86.7990036,88.61299896,88.39411926,29744000,120.0099998,120.4847143,3.133593015,126.2771859,113.7428138,62.32379504
11/16/2020,88.20700073,89.71700287,88.0664978,88.70149994,88.48240662,25468000,120.1359997,120.6080747,3.152455842,126.4409114,113.831088,72.3884831
11/17/2020,88.39299774,88.85700226,87.97450256,88.08300018,87.86542511,21314000,120.5149994,121.3006388,3.597450593,127.7099006,113.3200982,78.25700376
11/18/2020,87.83200073,88.25,86.92849731,87.03199768,86.81702423,20108000,120.9359993,121.9205777,3.935652955,128.8073052,113.0646934,77.14285815
11/19/2020,86.66149902,88.17449951,86.50099945,87.92849731,87.71131134,20106000,121.4694992,122.5662367,4.232955275,129.9354098,113.0035887,77.4852503
11/20/2020,88.09999847,88.41799927,86.75,86.81900024,86.60455322,27694000,121.8704994,122.9561193,4.32957723,130.5296539,113.211345,67.60760243
11/23/2020,87.01100159,87.29949951,85.50900269,86.37799835,86.16464233,22530000,122.4149994,123.4583932,4.413780284,131.24256,113.5874388,64.12096455
11/24/2020,86.375,88.3239975,86.03649902,88.19499969,87.97715759,27984000,123.3164997,124.2604515,4.413619492,132.1437387,114.4892607,69.29826264
11/25/2020,88.39050293,88.51899719,87.41799927,88.20649719,87.98862457,19600000,124.1060001,124.8985043,4.290210379,132.6864209,115.5255794,67.00595598
11/27/2020,88.22699738,89.85050201,88.22699738,89.35099792,89.1302948,14790000,124.9030003,125.5719802,4.19039458,133.2837894,116.5222111,70.33474876
11/30/2020,88.78250122,89.01699829,87.39199829,87.72000122,87.50332642,32418000,125.9080006,126.6308395,4.491252328,134.8905052,116.9254959,73.85695437
12/1/2020,88.33300018,91.08599854,88.15149689,89.76799774,89.54627228,37350000,126.6990002,127.415521,4.61135447,135.9217091,117.4762912,68.52702507
12/2/2020,89.76799774,91.63700104,89.25849915,91.24849701,91.02310944,29424000,127.2490002,128.0159477,4.765220678,136.7794415,117.7185588,72.22637556
12/3/2020,91.02700043,92.1914978,90.84999847,91.09200287,90.86700439,24728000,127.7295002,128.4610957,4.807043008,137.3435862,118.1154142,67.87743081
12/4/2020,91.01100159,91.47499847,90.67949677,91.18800354,90.96276093,20544000,128.0530003,128.5514679,4.683888086,137.4207764,118.6852241,62.11911793
12/7/2020,90.77749634,91.46450043,90.15200043,90.85150146,90.62709808,22288000,128.491,128.7856133,4.519370428,137.5297408,119.4522591,65.460642
12/8/2020,90.4260025,90.79850006,89.56400299,90.5664978,90.34279633,19936000,128.6334999,128.5774595,4.40551182,137.4445235,119.8224763,47.72727273
12/9/2020,90.51799774,91.41850281,88.09999847,88.89299774,88.6734314,31728000,128.9605,128.8005584,4.314963941,137.5904278,120.3305721,54.7979068
12/10/2020,88.12999725,88.74949646,86.67649841,88.38249969,88.16418457,28688000,129.4740002,129.1100294,4.01622463,137.5064494,121.4415509,55.13018116
12/11/2020,88,88.8655014,87.63700104,88.73999786,88.52080536,18628000,129.7610001,129.0976452,3.743099069,137.2471982,122.2748019,53.44416949
12/14/2020,88.53600311,89.48999786,87.45649719,87.61299896,87.39659119,33050000,130.0805,129.0692983,3.332849143,136.7461983,123.4148017,50.88263772
12/15/2020,87.99299622,88.19999695,87.08350372,88.05400085,87.83650208,21352000,130.5360001,129.2426984,2.701433805,135.9388677,125.1331325,48.38918626
12/16/2020,88.45549774,88.45549774,87.45300293,87.85949707,87.64247894,24676000,130.5875004,129.2110132,2.657597007,135.9026944,125.2723064,46.77570861
12/17/2020,88.19650269,88.33550262,86.55750275,87.02549744,86.81053925,34880000,130.5540005,129.0137738,2.698361212,135.9507229,125.157278,42.58063957
12/18/2020,87.3085022,87.41799927,85.75,86.31099701,86.09780121,85256000,130.5105007,128.9010336,2.736564369,135.9836295,125.037372,34.46703362
12/21/2020,85.45649719,86.84999847,84.69999695,86.72799683,86.51377869,33974000,130.7790005,129.1990303,2.598862208,135.9767249,125.5812761,45.40453349
12/22/2020,86.46649933,86.63050079,85.28900146,86.01100159,85.79854584,20370000,131.2110004,129.9295984,2.858025836,136.9270521,125.4949488,54.55333278
12/23/2020,86.19650269,87.20549774,86.05999756,86.41149902,86.19805908,22974000,131.5705006,130.8001135,3.355510294,138.2815212,124.85948,58.92058985
12/24/2020,86.44999695,87.12049866,86.21749878,86.70800018,86.49382782,9312000,132.1685001,131.9543882,4.20034999,140.5692001,123.7678002,68.59344825
12/28/2020,87.24549866,89.34999847,87.09100342,88.69799805,88.47891235,27650000,132.7280003,133.0215897,4.865175936,142.4583521,122.9976484,67.37204566
12/29/2020,89.3615036,89.42350006,87.75550079,87.88800049,87.6709137,19726000,132.9965,133.8823905,5.229851919,143.4562039,122.5367962,74.4156563
12/30/2020,88.25,88.38800049,86.40000153,86.8125,86.59806824,21026000,133.1075001,134.1878767,5.294863344,143.6972268,122.5177734,59.54812089
12/31/2020,86.8635025,87.875,86.80449677,87.63200378,87.41555023,21070000,133.0195004,133.9756986,5.298771869,143.6170441,122.4219566,49.87607223
1/4/2021,88,88.12449646,85.35700226,86.3065033,86.09332275,37324000,133.0920002,133.9913463,5.303943457,143.6998871,122.4841133,57.28402901
1/5/2021,86.25450134,87.34149933,85.84500122,87.00250244,86.78760529,20360000,133.3710003,134.0864567,5.246517704,143.8640357,122.8779649,58.57578702
1/6/2021,85.01300049,87.19850159,84.80500031,86.14399719,85.93121338,46588000,133.5175007,134.0725087,5.217950698,143.9534021,123.0815993,54.35093122
1/7/2021,86.33799744,88.89099884,86.33799744,88.71700287,88.49786377,41936000,134.0570007,134.3884602,5.019102371,144.0952055,124.018796,61.61006946
1/8/2021,88.85800171,89.96800232,88.06099701,89.89150238,89.66946411,35484000,134.3490005,134.6143206,4.996822653,144.3426459,124.3553552,63.59524278
1/11/2021,88.85099792,89.21900177,87.60700226,87.8144989,87.59759521,34796000,134.5920006,134.8329571,4.997309082,144.5866187,124.5973824,63.03099714
1/12/2021,87.26799774,88.39499664,85.81900024,86.87149811,86.65692139,29528000,134.9435005,134.9450559,4.826101877,144.5957043,125.2912968,56.30943678
1/13/2021,86.36599731,87.81950378,86.36599731,87.36250305,87.14671326,23432000,135.2730003,134.9874315,4.604456221,144.4819128,126.0640879,47.2913717
1/14/2021,87.4434967,88.37750244,86.30349731,86.54599762,86.33222198,29212000,135.4850006,135.0010099,4.48817272,144.461346,126.5086552,42.23797935
1/15/2021,86.4509964,87.3809967,85.58550262,86.3809967,86.16763306,31444000,135.8080002,135.0361513,4.2141757,144.2363516,127.3796488,32.65961973
1/19/2021,87.15000153,90.19200134,86.64150238,89.22350311,89.00311279,41660000,136.1105003,134.8603276,3.750900294,143.6123009,128.6086997,28.97510583
1/20/2021,91.3184967,94.98600006,90.97550201,94.00350189,93.7713089,64152000,136.2610001,134.4774389,3.449442067,143.1598842,129.3621159,27.52402832
1/21/2021,94.68250275,96.60399628,93.97049713,94.20749664,93.97480011,58634000,136.1450005,134.0233978,3.633320829,143.4116421,128.8783588,32.52841699
1/22/2021,94.57299805,95.21949768,93.82499695,94.62799835,94.39426422,32744000,135.7950005,133.6278356,3.888034678,143.5710698,128.0189311,43.5293673
1/25/2021,95.63700104,96.09100342,92.95800018,94.71399689,94.48004913,50586000,135.1415001,132.9013751,4.376339307,143.8941787,126.3888215,27.18607617
1/26/2021,94.29949951,95.78749847,93.8065033,95.39749908,95.16186523,31462000,134.2885002,132.230768,4.442519398,143.173539,125.4034614,23.35079234
1/27/2021,93.74549866,94.02349854,89.86399841,90.9469986,90.7223587,82512000,133.398,131.5754566,4.35477366,142.1075473,124.6884526,24.1108568
1/28/2021,91.55000305,94.39949799,91.55000305,92.66000366,92.43112946,55278000,132.3445,130.5673177,4.685071971,141.7146439,122.974356,3.142791499
1/29/2021,91.7009964,92.3769989,90.07800293,91.36799622,91.1423111,44530000,131.5530003,129.6809067,5.154788314,141.8625769,121.2434236,4.784090955
2/1/2021,92.22949982,95.77700043,92.22949982,94.65350342,94.41970062,40252000,131.3445,129.5008204,5.221363358,141.7872267,120.9017733,30.61221114
2/2/2021,95.65650177,97.46849823,95.3184967,95.95600128,95.71898651,66332000,130.8935001,129.0835997,5.355035027,141.6035702,120.1834301,28.46972899
2/3/2021,103.2805023,105.3310013,100.6774979,102.9440002,102.6897202,97882000,130.2469997,128.4146852,5.608929719,141.4648592,119.0291403,25.96462576
2/4/2021,103.0309982,103.4649963,101.7549973,102.6815033,102.4278793,48596000,129.5564995,127.6256673,5.968872843,141.4942452,117.6187538,24.48975779
2/5/2021,102.9779968,104.7969971,102.5,104.4414978,104.1835251,29866000,128.7579994,127.0346512,5.933882652,140.6257647,116.8902341,27.0935873
2/8/2021,105,105.75,103.1675034,104.2259979,103.9685516,28828000,127.7379997,126.0180178,6.23183155,140.2016628,115.2743366,24.75246233
2/9/2021,103.7399979,104.925499,103.5,103.7695007,103.5131836,21892000,126.9469994,125.5486824,6.006292429,138.9595842,114.9344145,36.3483527
2/10/2021,104.1569977,104.9440002,102.6119995,104.3239975,104.0663071,25102000,126.1454998,125.018332,5.799222033,137.7439439,114.5470557,36.36871822
2/11/2021,104.5500031,104.6999969,103.4430008,104.4375,104.1795349,20480000,125.4739998,124.7270622,5.438788302,136.3515764,114.5964232,39.45614663
2/12/2021,103.9885025,104.9749985,103.6784973,104.751503,104.4927597,18990000,124.7689995,124.3749609,5.018901891,134.8068033,114.7311957,42.81168302
2/16/2021,104.5875015,107.2570038,104.5875015,105.5350037,105.2743301,31004000,124.1999996,124.3382978,4.354964897,132.9099294,115.4900698,47.49932715
2/17/2021,104.6989975,106.1220016,104.4175034,105.9309998,105.669342,20294000,123.8189995,124.4556027,3.828578087,131.4761557,116.1618433,50.28601309
2/18/2021,105.25,106.0995026,104.6664963,105.2904968,105.030426,22546000,123.5149998,124.4845932,3.465962051,130.4469239,116.5830757,55.39960688
2/19/2021,105.3895035,105.9290009,104.1715012,104.4404984,104.1825256,37938000,123.0559994,124.1079651,3.200028441,129.4560563,116.6559425,49.06096785
2/22/2021,102.6800003,104.0165024,102.4000015,102.7129974,102.4592896,29466000,122.5619995,123.7157778,2.834492142,128.2309838,116.8930152,38.13867775
2/23/2021,100.699501,103.625,99.5114975,103.0059967,102.751564,34658000,122.4314995,123.6847513,2.725876968,127.8832534,116.9797455,47.42635567
2/24/2021,101.5019989,104.4160004,101.376503,104.1904984,103.9331436,22608000,122.2654995,123.5757274,2.604487346,127.4744742,117.0565248,50.76433689
2/25/2021,102.7965012,104.1500015,100.324501,100.7975006,100.5485229,41548000,122.0024994,123.243753,2.54143589,127.0853712,116.9196276,49.93734191
2/26/2021,101.4974976,102.8259964,100.050499,101.0954971,100.845787,40042000,121.9824993,122.9910143,2.551377716,127.0852547,116.8797439,48.66687744
3/1/2021,102.4000015,103.8115005,101.7210007,103.4830017,103.2273865,26060000,121.9799992,122.8213938,2.552147354,127.0842939,116.8757045,59.08579883
3/2/2021,103.2419968,104.7369995,102.8335037,103.223999,102.9690247,25564000,121.6599991,122.6850705,2.155771257,125.9715416,117.3484566,50.67751369
3/3/2021,102.5975037,103.7994995,99.69999695,100.5705032,100.3220901,33892000,121.398999,122.4198259,2.026965452,125.4529299,117.3450681,49.82237607
3/4/2021,100.7434998,103.7294998,100.2714996,101.6965027,101.4453125,49216000,121.4034992,122.3941283,2.028609462,125.4607181,117.3462803,50.4168547
3/5/2021,103.0575027,105.3099976,101.3889999,104.8535004,104.5945053,53100000,121.5469994,122.4518304,2.035281337,125.617562,117.4764367,54.33729775
3/8/2021,104.2030029,105.6869965,100.2594986,100.375,100.1270676,36868000,121.7709995,122.7802276,2.255216285,126.2814321,117.260567,54.21634192
3/9/2021,102.4875031,103.1959991,101.7799988,102.0179977,101.7660065,33920000,122.2634995,123.1068725,2.080089746,126.4236789,118.10332,51.49672414
3/10/2021,103.0699997,103.0699997,100.9664993,101.8095016,101.5580292,27100000,122.6039997,123.563361,2.409224938,127.4224496,117.7855498,57.05300542
3/11/2021,102.9110031,105.5634995,102.8225021,105.0270004,104.7675781,27702000,123.1229996,124.21066,2.885224676,128.8934489,117.3525502,73.98730892
3/12/2021,103.8205032,103.8805008,101.6210022,102.5,102.2468185,33818000,123.6749996,125.04774,3.614840707,130.904681,116.4453182,78.79592707
3/15/2021,102.2490005,102.7494965,101.3895035,102.7220001,102.468277,26168000,124.1855,125.6374796,3.928944321,132.0433886,116.3276113,68.73510083
3/16/2021,103.2994995,105.6839981,102.9645004,104.1945038,103.9371414,31900000,124.7074997,126.4748618,4.546584615,133.8006689,115.6143305,75.52597484
3/17/2021,103.4235001,104.9499969,102.2060013,104.1110001,103.8538361,26382000,125.0304996,127.0039224,4.831615774,134.6937312,115.3672681,75.68850107
3/18/2021,102.4089966,103.4375,100.9589996,101.0670013,100.8173599,31700000,125.5174995,127.7178346,5.273571639,136.0646428,114.9703563,77.58829194
3/19/2021,101.4865036,101.8519974,100.1464996,101.3479996,101.0976639,46072000,126.1989998,128.3313745,5.472079662,137.1431591,115.2548405,75.97276428
3/22/2021,101.3815002,102.4169998,100.6999969,101.5345001,101.2837067,33536000,126.9414997,128.9512432,5.591433554,138.1243668,115.7586326,76.44517688
3/23/2021,101.9974976,103.2054977,101.4000015,102.0664978,101.8143921,28510000,127.4274998,129.3473154,5.688084416,138.8036686,116.0513309,75.73046291
3/24/2021,102.5879974,103.3799973,101.4499969,101.626503,101.3754807,25218000,127.9754997,129.7428092,5.720293134,139.416086,116.5349135,73.83456074
3/25/2021,101.4524994,102.2819977,99.80449677,101.6230011,101.371994,35616000,128.568,129.9520657,5.468706684,139.5054134,117.6305867,68.23005215
3/26/2021,101.5895004,101.9694977,100.1924973,101.2365036,100.9864502,27978000,129.2545006,130.3680601,5.272768612,139.8000378,118.7089634,67.54170663
3/29/2021,101.1080017,102.4605026,100.2724991,102.2894974,102.0368423,26492000,129.9300007,130.7825307,5.048560884,140.0271225,119.8328789,67.66296577
3/30/2021,102.6490021,103.1334991,101.8075027,102.3235016,102.070755,27312000,130.5800007,131.1260991,4.717165403,140.0143315,121.1456699,64.27630879
3/31/2021,102.7200012,104.3130035,102.3499985,103.1259995,102.8712692,42570000,131.2640007,131.3598042,4.028594137,139.321189,123.2068124,57.63758997
4/1/2021,104.6125031,106.7874985,104.5715027,106.4889984,106.2259598,39880000,131.8305004,131.5617272,3.431963211,138.6944268,124.966574,51.29448946
4/5/2021,107.3574982,111.449501,107.260498,110.947998,110.6739502,48510000,132.2535007,131.5520395,2.737363316,137.7282274,126.7787741,50.58511096
4/6/2021,110.5459976,111.4000015,110.0895004,110.4629974,110.1901474,35240000,132.5855003,131.6461303,2.29278791,137.1710762,127.9999245,44.33791403
4/7/2021,110.6549988,112.2249985,110.6549988,111.9514999,111.6749802,24134000,132.6675003,131.284594,2.07141108,136.8103225,128.5246781,38.98838344
4/8/2021,113.1999969,113.5895004,112.1504974,112.5214996,112.2435684,28664000,132.6775005,130.9812999,2.047528574,136.7725577,128.5824434,30.90689843
4/9/2021,112.2720032,113.6985016,111.862999,113.5335007,113.253067,26146000,132.6465008,130.8630814,2.08874104,136.8239829,128.4690187,37.76299492
4/12/2021,112.7060013,112.8444977,111.3909988,112.2310028,111.9537888,25024000,132.5070011,130.8008838,2.155974343,136.8189498,128.1950524,37.03082365
4/13/2021,112.5494995,113.1735001,112.1524963,112.7214966,112.4430695,25682000,132.2875008,130.424609,2.48944165,137.2663841,127.3086175,33.93222289
4/14/2021,113.3714981,113.3714981,111.8010025,112.0954971,111.8186188,21002000,131.8615013,129.9946466,2.811646473,137.4847943,126.2382084,31.05341342
4/15/2021,113.0975037,114.8000031,112.5585022,114.2624969,113.9802628,29174000,131.3985012,129.3065847,3.468212384,138.334926,124.4620764,28.78295054
4/16/2021,114.461998,114.711998,113.5459976,114.1374969,113.8555756,26282000,130.9220013,128.8935767,3.668548538,138.2590983,123.5849042,28.18476598
4/19/2021,113.5090027,115.2044983,113.5090027,114.487999,114.2052078,30290000,130.5865009,128.7560929,3.663659833,137.9138206,123.2591813,34.53848156
4/20/2021,114.8744965,114.9499969,112.8560028,113.9505005,113.6690369,22288000,130.1580009,128.5193219,3.641091547,137.440184,122.8758179,33.33332289
4/21/2021,113.6025009,114,112.2409973,113.9175034,113.6361237,23204000,129.7450008,128.1698625,3.755295292,137.2555914,122.2344103,32.51901162
4/22/2021,113.7699966,114.4440002,112.0159988,112.6259995,112.3478012,24146000,129.304501,127.8384473,3.807988827,136.9204786,121.6885233,32.44107257
4/23/2021,113.3499985,115.3059998,113.0625,114.9964981,114.7124557,29066000,129.0730007,127.7881187,3.779968864,136.6329384,121.513063,41.90399759
4/26/2021,115.2259979,116.2265015,114.8659973,115.4964981,115.2112198,32038000,128.6285004,127.563536,3.650983214,135.9304668,121.3265339,36.54938914
4/27/2021,115.8815002,115.9225006,114.3079987,114.5490036,114.2660599,44386000,128.2475002,127.5193896,3.368512114,134.9845245,121.510476,48.39812071
4/28/2021,119.625,121.5690002,117.6610031,117.9520035,117.6606522,81106000,127.8730003,127.4604002,3.051065878,133.9751321,121.7708686,47.43149628
4/29/2021,119.4615021,120.2080002,118.6924973,119.6380005,119.3424835,41234000,127.5365002,127.4022667,2.744209946,133.0249201,122.0480803,43.36240821
4/30/2021,118.401001,119.0924988,117.3280029,117.6750031,117.3843384,44856000,127.1265003,127.200146,2.400523384,131.9275471,122.3254536,39.22166815
5/3/2021,118.2454987,119.0774994,116.7750015,117.1539993,116.864624,28242000,126.784,126.9534655,2.232476814,131.2489536,122.3190464,44.44995163
5/4/2021,115.6774979,116.2494965,112.8339996,115.3414993,115.0566025,44818000,126.3710003,126.6988496,1.841370914,130.0537421,122.6882585,45.83544828
5/5/2021,116.4315033,116.75,115.4140015,115.7385025,115.4526215,26636000,126.2315002,126.5427684,1.829069036,129.8896383,122.5733622,56.65311757
5/6/2021,115.3164978,116.8675003,114.6520004,116.8675003,116.5788345,25190000,126.0035,126.2567906,1.867696997,129.738894,122.268106,45.67452392
5/7/2021,118.1945038,118.5625,117.3079987,117.5964966,117.3060303,28898000,125.8109997,126.2218581,1.647770919,129.1065415,122.5154578,45.24390369
5/10/2021,116.4069977,116.5500031,114.2269974,114.5875015,114.3044662,30914000,125.5954994,126.1912051,1.283820003,128.1631394,123.0278594,48.78530666
5/11/2021,112.1535034,114.0139999,111.6959991,113.5029984,113.222641,34186000,125.5899994,126.2434711,1.278386854,128.1467731,123.0332257,56.45051927
5/12/2021,111.3095016,112.3990021,109.6809998,110.0124969,109.7407608,46376000,125.6509991,126.3279021,1.322795236,128.2965895,123.0054086,58.19891722
5/13/2021,111.3059998,111.9720001,110.3359985,111.4520035,111.176712,33204000,125.8179993,126.3071496,1.137834592,128.0936685,123.5423301,45.48193359
5/14/2021,112.927002,114.2360001,112.5,113.9189987,113.6376114,31996000,125.9369991,126.4064685,1.168520998,128.2740411,123.5999571,57.594939
5/17/2021,113.1784973,114.4889984,112.7754974,114.4459991,114.1633072,21598000,126.0884991,126.7944235,1.518898427,129.1262959,123.0507022,61.98582013
5/18/2021,115.1175003,115.3840027,113.1094971,113.123497,112.8440781,22204000,126.2569992,127.0654307,1.714433517,129.6858662,122.8281322,59.29444063
5/19/2021,111.4215012,113.7494965,111.2720032,113.5749969,113.2944641,23684000,126.521999,127.3591987,1.886484093,130.2949672,122.7490308,60.85526663
5/20/2021,114.5500031,115.5999985,114.1760025,115.3475037,115.0625916,32352000,126.8769985,127.7811791,2.170285958,131.2175704,122.5364266,71.31632513
5/21/2021,115.8704987,115.9445038,114.4649963,114.7064972,114.4231644,40632000,127.034499,128.0363055,2.312972721,131.6604444,122.4085535,68.3616447
5/24/2021,115.7444992,118.2774963,115.5979996,118.052002,117.7604065,31832000,127.3779991,128.442372,2.559176303,132.4963517,122.2596465,72.99318865
5/25/2021,118.5999985,119.1999969,117.75,118.1435013,117.8516846,22440000,127.721999,128.9697647,2.952079021,133.626157,121.8178409,74.31849022
5/26/2021,118.3259964,119.449501,118.322998,119.0155029,118.7215347,21572000,128.0619987,129.420263,3.230849843,134.5236984,121.6002991,79.70767292
5/27/2021,119.4524994,119.4524994,117.8130035,118.1340027,117.8422089,35224000,128.389999,129.8002383,3.428287527,135.2465741,121.533424,75.00010146
5/28/2021,118.7210007,118.8034973,117.6425018,117.8424988,117.5514221,21482000,128.7814991,130.1154538,3.500757957,135.783015,121.7799832,73.51605786
6/1/2021,118.7220001,119.2854996,117.7139969,119.0589981,118.7649155,23354000,129.289999,130.5596962,3.600146012,136.490291,122.089707,74.87631703
6/2/2021,119.4574966,119.6819992,117.6179962,118.5295029,118.2367325,21158000,129.8924992,131.1092491,3.72376001,137.3400192,122.4449791,76.55897533
6/3/2021,117.286499,117.8509979,116.4759979,117.3789978,117.0890656,18696000,130.4874996,131.6664641,3.859216337,138.2059323,122.7690669,82.04379904
6/4/2021,118.463501,119.9514999,118.1204987,119.6784973,119.3828812,24458000,131.1739998,132.2001346,3.778655048,138.7313099,123.6166897,81.00009203
6/7/2021,119.4720001,120.225502,119.0500031,120.1149979,119.8183136,24120000,131.8775002,132.93917,4.043587827,139.9646758,123.7903245,80.46282476
6/8/2021,120.600502,120.9759979,119.7389984,119.9219971,119.6257858,24240000,132.6835003,133.8040114,4.381832249,141.4471648,123.9198358,86.88923808
6/9/2021,120.5715027,120.6439972,119.8450012,120.3970032,120.099617,17942000,133.5750008,134.8293443,4.892943307,143.3608874,123.7891141,88.31039107
6/10/2021,120.3460007,121.8000031,120.189003,121.7565002,121.4557495,25904000,134.3805012,135.6303597,5.097856194,144.5762136,124.1847888,80.92929509
